Name,Formula,Area_Blank,Area_1_2,Area_1_1,Area_100_2,Area_100_1,Area_25_2,Area_25_1,Area_873_2,Area_873_1,Area_50_2,Area_50_1,Area_Std1,Area_Std2,Area_Std3,Group_Area_NaCl_1,Group_Area_NaCl_25,Group_Area_NaCl_50,Group_Area_NaCl_100,Group_Area_NaCl_400,Group_Area_Std1,Group_Area_Std2,Group_Area_Std3,Ratio_NaCl_1,Ratio_NaCl_25,Ratio_NaCl_50,Ratio_NaCl_100,Ratio_NaCl_400,Ratio_Std1,Ratio_Std2,Ratio_Std3
,C10 H12 N4 O9,6806.913639,592417.3303,455420.568,13822913.23,13397369.63,7344242.783,6531822.569,143583.4024,296071.5667,8490254.976,10077936.79,188845.3099,202686.3685,108866.3858,523918.9491,6938032.676,9284095.882,13610141.43,219827.4846,188845.3099,202686.3685,108866.3858,88.382,1170.407,1566.174,2295.953,37.084,31.857,34.192,18.365
,C3 H2 Cl N4 O5 P3 S,94001.59157,127082225.2,103276515.6,13959066.16,14416290.23,46495645.47,49069557.5,858091.2537,793923.375,19564714.52,18308332.14,2668192.684,3337602.182,3561994.155,115179370.4,47782601.48,18936523.33,14187678.2,826007.3144,2668192.684,3337602.182,3561994.155,1194.287,495.455,196.352,147.111,8.565,27.666,34.607,36.934
,C5 H5 N8 O6 P S,11173.77819,24116.90418,18117.02607,8227153.291,29214370.96,10668838.13,11399291.15,7791877.458,4708714.749,9964785.253,11667894.06,15851045.12,36068926.79,46231276.69,21116.96513,11034064.64,10816339.66,18720762.12,6250296.104,15851045.12,36068926.79,46231276.69,1.964,1026.012,1005.767,1740.766,581.189,1473.923,3353.9,4298.855
Erucamide,C22 H43 N O,247568.5651,1438192.173,1049282.064,404644.2206,5755881.686,355872.5257,36582.29283,10036732.52,896542.7736,966870.7794,40913.83655,36929.2209,89773.16195,1619599.177,1243737.118,196227.4093,503892.308,3080262.953,5466637.645,36929.2209,89773.16195,1619599.177,18.558,2.928,7.519,45.961,81.568,0.551,1.34,24.166
Perfluorohexane,C6 F14,19289.58496,261085.9599,211284.4048,1454481.217,5582454.484,134420.4241,1847285.909,44493574.17,42217731.19,184557.2629,1633221.436,43558342.33,3531841.096,2224780.494,236185.1823,990853.1668,908889.3494,3518467.85,43355652.68,43558342.33,3531841.096,2224780.494,11.465,48.099,44.12,170.796,2104.596,2114.435,171.445,107.997
Perfluorohexane,C6 F14,19228.73159,6773284.711,6106325.715,32460778.46,39271743.44,86267727.46,77002067.26,12447342.93,972670.6903,57142421.49,68424261.94,151135407.3,60901368.85,62510933.2,6439805.213,81634897.36,62783341.71,35866260.95,6710006.809,151135407.3,60901368.85,62510933.2,329.526,4177.27,3212.633,1835.282,343.352,7733.621,3116.332,3198.694
"(5Z)-5-({(1Z,2R)-3-Disulfanyl-1-hydroxy-1-[(2-hydroxy-2-iminoethyl)imino]-2-propanyl}imino)-5-hydroxy-L-norvaline",C10 H18 N4 O5 S2,9759.459765,20397.58361,20002.80528,25219.41614,36380.25388,22749.11144,24634.95884,148491.6309,650879.9091,19893.01255,19496.77824,21822542.99,44222.75841,28239.66285,20200.19444,23692.03514,19694.8954,30799.83501,399685.77,21822542.99,44222.75841,28239.66285,2.121,2.487,2.068,3.233,41.958,2290.881,4.642,2.965
,C3 H3 Cl N2 O9 P2 S,16407.14038,581068.9514,572439.8578,65466248.66,67535955.41,20030916.38,16635138.17,515704.92,297149.1276,19897769.23,15075007.67,3227933.787,45813861.38,38584185.01,576754.4046,18333027.27,17486388.45,66501102.03,406427.0238,3227933.787,45813861.38,38584185.01,35.609,1131.898,1079.626,4105.839,25.093,199.296,2828.59,2382.223
F6bp,C6 H14 O12 P2,40968.33306,16773305.18,18335187.7,5368966.313,5371762.543,27904166.95,27467709.51,177006.8193,169905.2463,6129906.227,11630939.26,1033576306,536204793.3,214153635,17554246.44,27685938.23,8880422.744,5370364.428,173456.0328,1033576306,536204793.3,214153635,490.617,773.785,248.196,150.094,4.848,28887.062,14986.2,5985.305
F6bp,C6 H14 O12 P2,114517.581,2874348.071,1070930.197,2812737.263,2049588.043,1093020.373,1547513.311,3721347.057,2110379.333,867446.5882,1545161.264,2341260965,97074644.02,11930066.1,1972639.134,1320266.842,1206303.926,2431162.653,2915863.195,2341260965,97074644.02,11930066.1,43.198,28.912,26.416,53.239,63.853,51269.889,2125.78,261.249
,C5 H12 N O14 P,26767.10129,551950.5192,486834.4222,406987.1753,391194.4458,586217.6081,520017.9214,369627.6845,575192.6892,330141.2467,416028.9862,173251967.9,9901792.127,1030882.454,519392.4707,553117.7648,373085.1165,399090.8106,472410.1869,173251967.9,9901792.127,1030882.454,20.246,21.56,14.543,15.556,18.414,6753.255,385.966,40.183
6-(alpha-D-glucosaminyl)-1D-myo-inositol,C12 H23 N O10,14787.03598,94216162.41,24723471.06,5848906.125,18671983.29,59898738.28,57138388.61,186324.7714,1753609.011,15827765.7,21024204.37,1878686.449,175612875.2,531777737.5,59469816.74,58518563.45,18425985.04,12260444.71,969966.8911,1878686.449,175612875.2,531777737.5,4844.181,4766.695,1500.909,998.688,79.01,153.031,14304.744,43316.553
,C8 H16 N4 O7 P2,9720.962388,256170.1878,269319.5616,210938.5323,261993.0712,252762.6022,246225.864,99262.70263,66973.20502,186249.9839,200668.1133,420897.9629,23967019.1,6886673.206,262744.8747,249494.2331,193459.0486,236465.8018,83117.95383,420897.9629,23967019.1,6886673.206,28.393,26.961,20.906,25.553,8.982,45.483,2589.943,744.193
,C8 H16 N4 O7 P2,10388.94523,1841422.761,63089.73939,344825.6342,95709.11962,152038.4596,247619.3471,140516.4427,157280.0001,267972.7674,69872.45469,45890773.54,7355264.425,782235.0407,952256.2503,199828.9033,168922.611,220267.3769,148898.2214,45890773.54,7355264.425,782235.0407,88.219,18.513,15.649,20.406,13.794,4251.431,681.409,72.468
,C10 H20 N O10 P,7497.019791,33867.95792,32312.6091,100670.8175,105744.2422,60143.14784,61880.95053,26657.9504,23878.36979,69512.58943,69207.9938,2479477.129,17414144.98,14022883.91,33090.28351,61012.04918,69360.29162,103207.5298,25268.1601,2479477.129,17414144.98,14022883.91,6.994,12.895,14.66,21.814,5.341,524.061,3680.643,2963.868
Adenosine monophosphate,C10 H14 N5 O7 P,10997.6369,3814966.052,7376899.257,60737992.91,186047628.8,116955487.6,42829427.14,903881.8888,505536.5215,25530753.84,155270339.7,179915.6888,296496.3769,145965.3247,5595932.655,79892457.37,90400546.79,123392810.8,704709.2051,179915.6888,296496.3769,145965.3247,566.698,8090.673,9154.822,12495.934,71.366,18.22,30.026,14.782
Camptothecin,C20 H16 N2 O4,14379.53442,5373609.419,5232269.428,31125892.65,38129480.6,7401292.371,13083353.84,1565609.048,136338.8012,24361921.21,6504084.004,336995.907,387672.3602,190851.3099,5302939.424,10242323.1,15433002.61,34627686.62,850973.9247,336995.907,387672.3602,190851.3099,306.762,592.492,892.76,2003.123,49.227,19.494,22.426,11.04
S-(Formylmethyl)glutathione,C12 H19 N3 O7 S,13018.41466,27714801.07,28893496.76,27139080.84,31844139.84,30067483.51,30325183.15,764131.875,531155.2422,27623222.73,31329426.3,305096.9753,350976.5609,172785.9484,28304148.91,30196333.33,29476324.51,29491610.34,647643.5586,305096.9753,350976.5609,172785.9484,2042.997,2179.575,2127.605,2128.708,46.747,22.022,25.334,12.472
,C7 H8 N6 O7 P2,11304.08471,95028.0057,88924.45661,178187732.1,520360013.7,179963759.9,205532510.9,248574928.5,285796211.2,217437062,245798088.5,139400575.1,368739478.9,282654674.8,91976.23115,192748135.4,231617575.3,349273872.9,267185569.9,139400575.1,368739478.9,282654674.8,8.378,17557.864,21098.569,31816.148,24338.538,12698.314,33589.314,25747.654
,C8 H5 N8 O P3 S,17401.09398,125878743.8,76642743.89,30551390.61,18103441.58,90420212.5,86331101.95,305604.7051,297256.77,44268922.87,40655267.22,21962886.16,19142712.73,16486095.31,101260743.8,88375657.22,42462095.05,24327416.09,301430.7375,21962886.16,19142712.73,16486095.31,5152.146,4496.553,2160.471,1237.779,15.337,1117.472,973.981,838.812
"3-(3,4-Dihydroxyphenyl)-2,7,8-trihydroxy-1,4-dibenzofurandione",C18 H10 O8,14835.21892,83398.37728,79352.51983,95100.91115,136913.7489,71613.63443,104489.996,1922411.72,3581567.682,63793.78872,65883.93215,21623785.46,97939.94385,55757.50303,81375.44856,88051.81522,64838.86044,116007.33,2751989.701,21623785.46,97939.94385,55757.50303,5.837,6.315,4.651,8.321,197.384,1550.946,7.025,3.999
,C6 H15 O13 P S,15204.42812,591597.4979,595343.7971,167753.1278,827846.2039,468111.9156,483733.053,197834.4921,782102.7669,208682.4129,240813.5924,65585198.4,302407.4564,281320.4056,593470.6475,475922.4843,224748.0027,497799.6659,489968.6295,65585198.4,302407.4564,281320.4056,42.588,34.152,16.128,35.722,35.16,4706.417,21.701,20.188
?-Lactose,C12 H22 O11,49445.51859,2304459.218,1834288.687,5152407.563,7997285.134,2192890.245,2087412.663,72465690.68,244114371.5,1880599.08,1658196.946,285811.4923,1027408.263,1243494.699,2069373.952,2140151.454,1769398.013,6574846.348,158290031.1,285811.4923,1027408.263,1243494.699,241.35,249.604,206.364,766.82,18461.252,33.334,119.826,145.028
,C8 H17 N4 O8 P S,8116.239716,58737.89257,52365.21325,93664.81287,126653.6507,53256.3051,96496.20045,117139.0724,305833.4798,45341.30791,56166.38418,25707970.64,64240.92576,43251.04911,55551.55291,74876.25277,50753.84605,110159.2318,211486.2761,25707970.64,64240.92576,43251.04911,6.98,9.408,6.377,13.841,26.572,3230.107,8.072,5.434
,C12 H28 N O9 P,8819.802627,83514.93465,98331.27369,96327.24095,85388.67602,66120.15748,75186.64521,114711.8129,122384.9968,74954.51833,68304.52465,51782482.11,12346579.57,814254.7599,90923.10417,70653.40135,71629.52149,90857.95849,118548.4048,51782482.11,12346579.57,814254.7599,11.844,9.204,9.331,11.836,15.443,6745.576,1608.358,106.071
,C4 H8 N6 O10 P2,15699.00425,81041.89865,79754.32651,119715.5297,106679.7346,76626.28471,82129.79621,161310.8343,191970.2418,70200.30538,73015.50017,83978212.24,174820.6734,86483.96372,80398.11258,79378.04046,71607.90277,113197.6322,176640.5381,83978212.24,174820.6734,86483.96372,3.033,2.994,2.701,4.27,6.663,3167.937,6.595,3.262
,C8 H14 Cl N2 O8 P S,22124.3519,66014.96217,57206.57181,83368.99984,95777.2285,65459.3667,64115.19817,56443868.31,38662176.67,50639.89935,59195.5681,1265437.422,132049.7012,80561.69129,61610.76699,64787.28243,54917.73372,89573.11417,47553022.49,1265437.422,132049.7012,80561.69129,2.762,2.905,2.462,4.016,2132.114,56.738,5.921,3.612
D-(+)-Maltose,C12 H22 O11,62718.43077,120991.3152,63024.75186,161099.0927,232424.5112,79208.12465,78628.6369,564199953.6,430828777.5,88922.44062,92509.3562,663187.898,244966.2821,120215.6441,92008.03351,78918.38078,90715.89841,196761.8019,497514365.5,663187.898,244966.2821,120215.6441,0.278,0.239,0.274,0.595,1504.62,2.006,0.741,0.364
,C8 H7 N4 O9 P S,6148.531698,13802.50685,38228.20732,28758052.14,46490328.72,17868940.62,14009752.46,3687467.037,39227049.03,16751157.31,16606881.03,153533264.4,100648323.8,101549242.5,26015.35709,15939346.54,16679019.17,37624190.43,21457258.04,153533264.4,100648323.8,101549242.5,4.056,2484.91,2600.223,5865.53,3345.14,23935.504,15690.856,15831.308
,C6 H12 N2 O10 P2 S,17435.23947,36440.20913,33502.00036,45054.39546,52540.7899,40641.20508,40814.09427,29887254.54,28579519.4,35538.79478,34830.92362,3403521.256,79003.79751,50450.05526,34971.10474,40727.64968,35184.8592,48797.59268,29233386.97,3403521.256,79003.79751,50450.05526,2.007,2.337,2.019,2.801,1677.754,195.334,4.534,2.895
,C7 H8 N2 O12 P2,56361.83416,140868.4473,143337.6888,99441173.43,123883851.7,51115632.97,65643945.12,16796216.84,57880307.32,4349558.097,3143781.151,29817116.97,60145608.04,96081034.77,142103.068,58379789.05,3746669.624,111662512.6,37338262.08,29817116.97,60145608.04,96081034.77,4.739,1946.928,124.949,3723.872,1245.207,994.381,2005.817,3204.239
,C6 H15 O14 P S,13258.46802,349391.7688,367326.2639,226056.6434,244850.9947,344744.1462,335828.657,163726.0539,69225.28785,240241.3849,260931.3239,71515192.71,2460825.201,3623880.721,358359.0164,340286.4016,250586.3544,235453.8191,116475.6709,71515192.71,2460825.201,3623880.721,28.341,26.912,19.818,18.621,9.212,5655.9,194.619,286.601
,C11 H24 N O11 P,17575.60731,187375.1062,106196.3826,208674.106,211742.2892,133948.5134,225400.2002,174412.9746,319113.6503,158881.2616,162027.1203,23613387.07,1765973.633,162938.3946,146785.7444,179674.3568,160454.191,210208.1976,246763.3124,23613387.07,1765973.633,162938.3946,7.747,9.483,8.469,11.095,13.024,1246.312,93.208,8.6
,C12 H23 Cl O11,12595.43302,136178.9612,136948.8398,1435711.915,1789181.853,157269.6246,189339.0048,666266819.7,528174054.1,245717.9334,279215.1719,5034594.468,275868.2478,233047.3924,136563.9005,173304.3147,262466.5527,1612446.884,597220436.9,5034594.468,275868.2478,233047.3924,11.83,15.012,22.736,139.678,51734.019,436.12,23.897,20.188
WM58D7C3ZT,C18 H18 Cl2 N2 O3,28679.27457,270284.4623,300884.2833,344141.8766,435276.2202,218802.8035,331632.7731,36667720.77,27555834.56,206818.5746,243017.0401,1389974.319,401229.1658,222737.172,285584.3728,275217.7883,224917.8073,389709.0484,32111777.66,1389974.319,401229.1658,222737.172,10.349,9.973,8.15,14.122,1163.636,50.369,14.539,8.071
,C8 H2 N2 O16,7884.394843,121608.8579,101741.4767,32606236.73,38313961.5,29915465.02,21422804.2,15286303.39,13076684.45,22442870.98,29177430.69,124878151,110019318,71752627.92,111675.1673,25669134.61,25810150.83,35460099.12,14181493.92,124878151,110019318,71752627.92,13.966,3210.256,3227.892,4434.742,1773.578,15617.621,13759.332,8973.59
,C7 H15 O10 P3 S,11058.54819,85529.99077,86939.8115,132698.9467,167839.7773,75321.98593,127875.5149,155231.1814,158122.4869,73709.46159,82446.65742,19640561.49,133528.9563,85886.05491,86234.90114,101598.7504,78078.0595,150269.362,156676.8342,19640561.49,133528.9563,85886.05491,8.108,9.553,7.341,14.129,14.732,1846.731,12.555,8.076
"(4E)-7-(4-Hydroxy-3,5-dimethoxyphenyl)-1-(4-hydroxy-3-methoxyphenyl)-4-hepten-3-one",C22 H26 O6,6907636.003,32330128.58,58092838.78,78190832.03,77811909.05,30119224.26,36713249.86,283374.2992,2454998.73,65386120.21,60340934.76,918706.6285,6181870.194,29010974.41,45211483.68,33416237.06,62863527.48,78001370.54,1369186.514,918706.6285,6181870.194,29010974.41,1.662,1.228,2.311,2.867,0.05,0.034,0.227,1.066
,C14 H9 N6 O6 P,61518.33215,289052.9673,308377.0385,166107345.6,125486028.6,81354432.37,66434287.83,50349086.15,55314971.35,74647079.34,65592225.28,58611809.63,159118283.9,183829552.5,298715.0029,73894360.1,70119652.31,145796687.1,52832028.75,58611809.63,159118283.9,183829552.5,15.858,3922.957,3722.562,7740.159,2804.784,3111.626,8447.385,9759.274
,C7 H4 N8 O4 P2 S2,3308.335448,5531.628508,5032.223011,5310342.732,3028345.762,3271319.189,3830436.557,472637.9408,1583623.212,3819577.938,3315225.619,2165583.638,5499352.887,7123911.919,5281.925759,3550877.873,3567401.779,4169344.247,1028130.577,2165583.638,5499352.887,7123911.919,0.597,401.512,403.38,471.444,116.255,244.871,621.834,805.529
gamma-Glutamyl-gamma-glutamyl-N-carboxy-beta-alanine,C14 H21 N3 O10,35911.3242,331582.1224,374706.2411,366961.7044,480484.6187,352312.4381,371079.2144,439445.617,713495.2985,325793.1917,341728.8319,1038604684,11690004.78,5530022.117,353144.1818,361695.8262,333761.0118,423723.1616,576470.4578,1038604684,11690004.78,5530022.117,9.743,9.979,9.209,11.691,15.905,28655.629,322.533,152.576
,C3 H3 N6 O11 P3,10685.74094,26678983.33,25655312.29,17921807.39,42289563.38,43595775.48,38715092.21,131955.9842,73620.10982,24664853.13,25501028.91,526282.4339,25553470.17,36848885.62,26167147.81,41155433.85,25082941.02,30105685.39,102788.047,526282.4339,25553470.17,36848885.62,1755.937,2761.721,1683.182,2020.232,6.898,35.316,1714.757,2472.732
,C10 H22 O12 P2,5729.596568,38284.32573,36526.16008,95575.39432,119533.248,53035.51036,54645.597,30134.1362,26992.09941,78577.00258,78232.6878,18078342.1,13720262.07,2080212.416,37405.24291,53840.55368,78404.84519,107554.3212,28563.11781,18078342.1,13720262.07,2080212.416,6.953,10.008,14.574,19.992,5.309,3360.315,2550.256,386.66
,C6 H11 N2 O8 P S4,17828.29763,284610.1083,346165.7063,75468421.1,63217840.08,3472711.873,3472526.09,34425150.47,9211361.523,42421475.69,66485874.37,260089899.9,77498012,73215889.47,315387.9073,3472618.982,54453675.03,69343130.59,21818256,260089899.9,77498012,73215889.47,17.288,190.346,2984.798,3800.941,1195.935,14256.443,4247.939,4013.221
,C4 H4 Cl N4 O14 P,16002.30484,27483.13441,25978.42699,109004.0934,291689.4717,176504.0039,130384.3992,42554742.52,33353507.76,125319.5135,146471.1092,6790756.684,478770.3532,111885.0201,26730.7807,153444.2016,135895.3113,200346.7826,37954125.14,6790756.684,478770.3532,111885.0201,1.738,9.977,8.836,13.026,2467.687,441.519,31.129,7.274
,C8 H6 Cl N4 O7 P3,12745.11588,412840.117,403898.1381,112300092.7,44689835.99,79554985.55,65554142.01,9687099.723,2348571.623,42421475.69,66485874.37,66555498.81,82641868.66,73215889.47,408369.1276,72554563.78,54453675.03,78494964.34,6017835.673,66555498.81,82641868.66,73215889.47,32.458,5766.694,4328.021,6238.842,478.302,5289.884,6568.441,5819.257
Setipiprant,C24 H19 F N2 O3,20806.49903,67633.21614,59906.61812,221945.8622,317452.5334,95506.17264,100841.2326,194619487.4,231332689.3,89970.54807,113456.0199,1190060.736,124184.0662,65968.00829,63769.91713,98173.70264,101713.284,269699.1978,212976088.4,1190060.736,124184.0662,65968.00829,3.04,4.681,4.849,12.858,10153.942,56.738,5.921,3.145
"(4E)-5-Hydroxy-4-{(2E,4E,6R)-1-hydroxy-6-[(3R,4R,6R)-6-hydroxy-1,4,8-trimethyl-2,9-dioxabicyclo[3.3.1]non-7-en-3-yl]-4-methyl-2,4-heptadien-1-ylidene}-2,4-dihydro-3H-pyrrol-3-one",C22 H29 N O6,4358326.043,18903894.4,34710974.35,45622279.99,54419807,18218875.24,21861841.58,111226.6801,1094174.099,40667909.68,37634923.52,328965.4105,3900775.155,15318652,26807434.38,20040358.41,39151416.6,50021043.49,602700.3897,328965.4105,3900775.155,15318652,1.639,1.226,2.394,3.059,0.037,0.02,0.239,0.937
,C8 H8 N10 O6 S2,5694.262572,53587.69173,27615.01871,9656348.788,16600123.45,7307274.39,6884865.409,981628.6598,15817136.59,5998384.483,7916612.169,58753136.38,24681150.57,18524435.06,40601.35522,7096069.899,6957498.326,13128236.12,8399382.624,58753136.38,24681150.57,18524435.06,7.111,1242.819,1218.55,2299.304,1471.084,10290.137,4322.704,3244.405
pinadoline,C19 H19 Cl2 N3 O3,34629.29079,1385101.568,1447143.849,1381209.616,1277158.256,570954.1652,416312.9371,415197.6932,786406.508,340525.5222,429915.997,309491683,1548511.8,483094.2389,1416122.708,493633.5511,385220.7596,1329183.936,600802.1006,309491683,1548511.8,483094.2389,40.338,14.061,10.973,37.862,17.114,8815.901,44.11,13.761
,C7 H10 Cl O10 P3 S,15656.71198,13590134.6,13445636.6,42460545.67,47449685.56,113178268.3,104322609,2425776.866,2443597.961,67055318.46,67349372.88,3637018.577,36089110.13,29815087.9,13517885.6,108750438.7,67202345.67,44955115.61,2434687.413,3637018.577,36089110.13,29815087.9,874.609,7036.171,4348.003,2908.603,157.525,235.316,2334.971,1929.041
,C7 H10 Cl O10 P3 S,26240.00443,3285189.323,6257120.983,10023847.28,28012014.6,14595285.86,11536220.59,4516907.952,532311.4081,67055318.46,67349372.88,110338550.4,4259121.092,3008377.969,4771155.153,13065753.23,67202345.67,19017930.94,2524609.68,110338550.4,4259121.092,3008377.969,183.015,501.185,2577.795,729.503,96.841,4232.444,163.374,115.397
Inspra,C24 H30 O6,1301611.998,27119815.7,31069997.61,35784496.75,19677858.97,29823872.39,41533022.29,564970.2942,7059907.432,38674420.54,31835827.35,775676.6033,13199123.08,46876744.59,29094906.65,35678447.34,35255123.94,27731177.86,3812438.863,775676.6033,13199123.08,46876744.59,2.553,3.131,3.094,2.434,0.335,0.068,1.158,4.114
,C7 H12 N6 O9 S3,20055.24323,36081.02666,35083.74907,29981.68203,35466.49296,222334.6284,38021.98861,37058487.48,30846675.93,381738.5414,61152.54664,993588.3618,1179959.567,625292.9607,35582.38787,130178.3085,221445.544,32724.0875,33952581.71,993588.3618,1179959.567,625292.9607,1.802,6.594,11.218,1.658,1719.901,50.331,59.772,31.675
,C9 H9 N8 O6 P S2,12626.52784,87902.92453,124275.874,12852271.17,12822703.14,21835409.08,13021434,7129771.129,1645557.399,20743555.01,10585086.92,107354567.8,34052597.4,38813250.89,106089.3993,17428421.54,15664320.96,12837487.15,4387664.264,107354567.8,34052597.4,38813250.89,8.316,1366.219,1227.93,1006.334,343.95,8415.554,2669.392,3042.581
,C13 H24 Cl O9 P S,22029.16814,251683.1549,223775.7472,217377.5873,265396.6039,152377.0595,181613.7239,33083036.74,28194298.94,170576.4881,155442.8765,1126644.225,350980.6601,180766.42,237729.451,166995.3917,163009.6823,241387.0956,30638667.84,1126644.225,350980.6601,180766.42,12.372,8.691,8.483,12.562,1594.52,58.634,18.266,9.408
,C11 H22 N O14 P,23710.12081,203402.6718,197429.45,379992.3205,343869.244,227016.4769,233575.9913,235289.3203,430495.6904,253264.4873,255484.2463,109403976.1,13907916.46,873985.3931,200416.0609,230296.2341,254374.3668,361930.7823,332892.5053,109403976.1,13907916.46,873985.3931,7.841,9.01,9.952,14.16,13.024,4280.341,544.136,34.194
Adenosine diphosphate,C10 H15 N5 O10 P2,6193.190232,5066217.589,6088556.002,13736623.66,9769383.707,17628986.87,18905806.9,121332.304,198903.8139,20132046.52,21190186.74,1916141.555,1019125.199,145919.1989,5577386.796,18267396.88,20661116.63,11753003.68,160118.059,1916141.555,1019125.199,145919.1989,973.166,3187.372,3605.039,2050.714,27.938,334.336,177.821,25.461
,C8 H Cl N2 O13 P2,18052.36903,117425956.9,123421567.4,11975183.72,15775707.16,65676812.78,59090378.78,353370.7961,326945.8042,24400802.12,22902219.52,9627731.512,7120058.591,6367259.361,120423762.1,62383595.78,23651510.82,13875445.44,340158.3002,9627731.512,7120058.591,6367259.361,6709.056,3475.519,1317.674,773.03,18.951,536.381,396.673,354.733
,C24 H33 N O6,1307269.078,14935890.84,16810927.48,20429102.84,11628518.71,15629369.22,22320042.14,210533.3398,2288517.595,21185088.97,17849079.62,509541.9026,7535925.993,21909989.91,15873409.16,18974705.68,19517084.29,16028810.77,1249525.468,509541.9026,7535925.993,21909989.91,1.983,2.37,2.438,2.002,0.156,0.064,0.941,2.737
,C12 H19 O9 P3 S,10332.06998,30901.15328,27216.48685,193870969,302514441.6,103363528.9,113160950.8,164289255.2,57980125.5,127368859.1,141782588.1,58017505.54,257611185.7,188753131.2,29058.82006,108262239.9,134575723.6,248192705.3,111134690.4,58017505.54,257611185.7,188753131.2,2.896,10789.63,13412.085,24735.379,11075.904,5782.14,25674.044,18811.513
,C11 H10 N6 O9 P2,28119.60679,59791.85007,56993.34557,9069299.519,23872477.76,11839312.23,16726533.71,1433275253,704909413.6,9773815.38,742857.3238,335574389.3,42338914.74,123182211,58392.59782,14282922.97,5258336.352,16470888.64,1069092333,335574389.3,42338914.74,123182211,2.116,517.641,190.572,596.937,38746.002,12161.874,1534.445,4464.365
,C6 H14 N8 O3 P2 S4,14134.37571,3807349.702,3566789.022,13845646.09,15801486.88,38614086.76,42795550.15,761495.7556,237413.1076,15506860.81,15541070.16,20058806.88,21022490.62,19491803.13,3687069.362,40704818.45,15523965.49,14823566.48,499454.4316,20058806.88,21022490.62,19491803.13,256.668,2833.587,1080.671,1031.914,34.769,1396.355,1463.44,1356.884
,C6 H16 O16 P2 S,11550.78138,304390.2155,320014.7531,196940.6167,213314.2612,300341.2053,292574.0284,142638.1881,60309.09188,209298.3678,227323.4489,33644043.84,21244275.9,9621959.657,312202.4843,296457.6169,218310.9083,205127.439,101473.64,33644043.84,21244275.9,9621959.657,28.393,26.961,19.854,18.655,9.228,3059.724,1932.039,875.059
,C17 H21 N4 O6 P S,5378.752248,455963.7553,454652.8142,1397479.112,1846450.667,415613.4787,472946.1589,218446.2966,32198715.7,456087.1561,464454.7999,388247.2232,216900.2007,60385.27537,455308.2847,444279.8188,460270.978,1621964.889,16208581,388247.2232,216900.2007,60385.27537,92.56,90.318,93.569,329.73,3295.055,78.927,44.094,12.276
,C8 H7 N10 O7 P3,11270.13125,75991.35806,64705.53618,12976871.37,25286690.65,7454957.009,6005477.28,21042235.16,48125143.09,6883682.564,7410931.157,145189099.4,49365806.04,40121042.43,70348.44712,6730217.144,7147306.86,19131781.01,34583689.12,145189099.4,49365806.04,40121042.43,6.428,614.918,653.026,1748.008,3159.797,13265.448,4510.391,3665.727
,C6 H7 Cl N6 O12 P2,18366.87256,56106050.78,34152677.02,11483117.79,10334847.9,37009299.92,27155168.61,322566.0801,313754.826,14855726.52,14757135.55,8059287.306,3954001.473,2829913.49,45129363.9,32082234.27,14806431.03,10908982.85,318160.453,8059287.306,3954001.473,2829913.49,1937.032,1377.026,635.518,468.233,13.656,345.919,169.713,121.465
,C7 H6 N8 O12 P2,10910.12348,17048.44329,33428.85233,19110062.35,42881081.32,22939092.34,27643967.16,13444205.5,14556486.82,28831278.23,31400832,266390.4449,43427983.07,30437134.91,25238.64781,25291529.75,30116055.11,30995571.83,14000346.16,266390.4449,43427983.07,30437134.91,2.382,2387.054,2842.401,2925.411,1321.375,25.142,4098.802,2872.705
,C8 H18 O12 P2 S3,7233.996164,81884.74881,75869.45433,15185178.7,19671097.07,9393210.289,6801746.88,11058165.12,5366366.598,7552240.898,8942589.578,91866379.85,42160231.2,43076432.55,78877.10157,8097478.584,8247415.238,17428137.89,8212265.86,91866379.85,42160231.2,43076432.55,10.752,1103.744,1124.181,2375.579,1119.39,12522.041,5746.739,5871.624
,C11 H16 N6 O11 P2,18232.57959,50287.01712,62667.42631,27468559.63,48624549.23,39581318.92,31869070.51,53335055.05,66429026.97,37050508.41,37178682.34,21174074.43,83941070.96,93929434.14,56477.22171,35725194.71,37114595.38,38046554.43,59882041.01,21174074.43,83941070.96,93929434.14,5.666,3584.305,3723.703,3817.206,6007.958,2124.392,8421.798,9423.929
,C11 H14 O11 P2 S3,16555.29986,31523.02793,32658.6342,21390.77128,29701.90484,35954.43393,34701.69361,29032275.01,23551540.11,29777.79922,30295.77954,5385421.248,150084.9769,32143.69588,32090.83106,35328.06377,30036.78938,25546.33806,26291907.56,5385421.248,150084.9769,32143.69588,2.001,2.202,1.873,1.593,1639.08,335.736,9.357,2.004
,C7 H12 O18 S3,9663.091603,110942.4285,109815.4649,15585566.3,18946733.03,16103445.65,16851593.86,6386829.048,5919960.236,13646167.17,20650209.5,35088388.96,36914520.88,36054542.26,110378.9467,16477519.76,17148188.33,17266149.66,6153394.642,35088388.96,36914520.88,36054542.26,11.571,1727.332,1797.638,1810.004,645.058,3678.302,3869.735,3779.583
Etiprednol dicloacetate,C24 H30 Cl2 O6,24484.56887,51173.53343,47047.36268,60294.53145,73783.82102,57073.05519,57315.84608,31097043.45,30939154.94,49907.6637,48913.5896,1064652.404,97998.46245,70847.77094,49110.44806,57194.45064,49410.62665,67039.17624,31018099.19,1064652.404,97998.46245,70847.77094,1.742,2.029,1.753,2.378,1100.394,37.769,3.477,2.513
