max_growth,k_val,mets,min,max
0.87272,0.005664924,psclys,1.00E-06,1.49E-06
0.87272,0.005664924,frulys,1.00E-06,1.50E-06
0.87272,0.005664924,3ohodcoa,1.00E-06,1.18E-06
0.87272,0.005664924,3hadpcoa,1.00E-06,1.17E-06
0.87272,0.005664924,pacald,1.00E-06,1.38E-06
0.87272,0.005664924,13ppd,1.00E-06,1.38E-06
0.87272,0.005664924,ghb,1.00E-06,1.27E-06
0.87272,0.005664924,appl,1.00E-06,1.38E-06
0.87272,0.005664924,oxa,1.00E-06,1.21E-06
0.87272,0.005664924,prpncoa,1.00E-06,1.18E-06
0.87272,0.005664924,k_conc,0,0
0.87272,0.005664924,na_conc,0,0
0.7432,0.004119729,cytd,1.00E-06,1.00E-06
0.7432,0.004119729,gtp,1.00E-06,1.00E-06
0.7432,0.004119729,cmp,1.00E-06,1.00E-06
0.7432,0.004119729,gdp,1.00E-06,1.00E-06
0.7432,0.004119729,h,1,1
0.7432,0.004119729,prpp,1.77E-06,1.77E-06
0.7432,0.004119729,xan,1.00E-06,1.00E-06
0.7432,0.004119729,ppi,1.00E-06,1.00E-06
0.7432,0.004119729,xmp,1.00E-06,1.00E-06
0.7432,0.004119729,hxan,1.00E-06,1.00E-06
0.7432,0.004119729,imp,9.39E-06,9.39E-06
0.7432,0.004119729,orot5p,1.00E-06,1.00E-06
0.7432,0.004119729,co2,1.00E-06,1.00E-06
0.7432,0.004119729,ump,1.00E-06,1.00E-06
0.7432,0.004119729,glu5p,1.00E-06,1.00E-06
0.7432,0.004119729,nadph,8.09E-06,8.09E-06
0.7432,0.004119729,glu5sa,1.00E-06,1.00E-06
0.7432,0.004119729,nadp,1.00E-06,1.00E-06
0.7432,0.004119729,pi,1.00E-06,1.00E-06
0.7432,0.004119729,accoa,1.00E-06,1.00E-06
0.7432,0.004119729,h2o,1,1
0.7432,0.004119729,oaa,1.00E-06,1.00E-06
0.7432,0.004119729,cit,5.20E-05,5.20E-05
0.7432,0.004119729,coa,1.00E-06,1.00E-06
0.7432,0.004119729,ala__L,1.00E-06,1.00E-06
0.7432,0.004119729,pydx5p,1.00E-06,1.00E-06
0.7432,0.004119729,pyam5p,1.00E-06,1.00E-06
0.7432,0.004119729,pyr,1.00E-06,1.00E-06
0.7432,0.004119729,akg,7.15E-06,7.15E-06
0.7432,0.004119729,ptrc,1.00E-06,1.00E-06
0.7432,0.004119729,4abutn,1.00E-06,1.00E-06
0.7432,0.004119729,glu__L,0.000552799,0.000552799
0.7432,0.004119729,ac,1.32E-06,1.32E-06
0.7432,0.004119729,atp,0.000331981,0.000331981
0.7432,0.004119729,amp,1.00E-06,1.00E-06
0.7432,0.004119729,cys__L,1.00E-06,1.00E-06
0.7432,0.004119729,h2s,1.00E-06,1.00E-06
0.7432,0.004119729,nh4,1.54E-05,1.54E-05
0.7432,0.004119729,5apru,1.00E-06,1.00E-06
0.7432,0.004119729,5aprbu,1.00E-06,1.00E-06
0.7432,0.004119729,adp,1.00E-06,1.00E-06
0.7432,0.004119729,pep,1.00E-06,1.00E-06
0.7432,0.004119729,mal__L,1.00E-06,1.00E-06
0.7432,0.004119729,nad,9.18E-05,9.18E-05
0.7432,0.004119729,nadh,1.00E-06,1.00E-06
0.7432,0.004119729,ru5p__D,1.00E-06,1.00E-06
0.7432,0.004119729,db4p,1.00E-06,1.00E-06
0.7432,0.004119729,for,1.00E-06,1.00E-06
0.7432,0.004119729,ribflv,1.00E-06,1.00E-06
0.7432,0.004119729,fmn,1.00E-06,1.00E-06
0.7432,0.004119729,xylu__D,1.00E-06,1.00E-06
0.7432,0.004119729,xu5p__D,2.20E-06,2.20E-06
0.7432,0.004119729,rib__D,1.00E-06,1.00E-06
0.7432,0.004119729,r5p,1.54E-06,1.54E-06
0.7432,0.004119729,glyc,1.00E-06,1.00E-06
0.7432,0.004119729,glyc3p,1.00E-06,1.00E-06
0.7432,0.004119729,dmlz,1.00E-06,1.00E-06
0.7432,0.004119729,4r5au,1.00E-06,1.00E-06
0.7432,0.004119729,gmp,1.00E-06,1.00E-06
0.7432,0.004119729,cdp,1.00E-06,1.00E-06
0.7432,0.004119729,udp,1.00E-06,1.00E-06
0.7432,0.004119729,fdp,1.00E-06,1.00E-06
0.7432,0.004119729,f6p,1.00E-06,1.00E-06
0.7432,0.004119729,g1p,1.00E-06,1.00E-06
0.7432,0.004119729,adpglc,1.00E-06,1.00E-06
0.7432,0.004119729,ala__D,1.00E-06,1.00E-06
0.7432,0.004119729,cpppg3,1.00E-06,1.00E-06
0.7432,0.004119729,o2,1.00E-06,1.00E-06
0.7432,0.004119729,pppg9,1.00E-06,1.00E-06
0.7432,0.004119729,dhor__S,1.00E-06,1.00E-06
0.7432,0.004119729,mqn8,1.00E-06,1.00E-06
0.7432,0.004119729,mql8,1.00E-06,1.00E-06
0.7432,0.004119729,orot,3.32E-06,3.32E-06
0.7432,0.004119729,glyclt,1.00E-06,1.00E-06
0.7432,0.004119729,q8,1.00E-06,1.00E-06
0.7432,0.004119729,glc,1.00E-06,1.00E-06
0.7432,0.004119729,q8h2,1.00E-06,1.00E-06
0.7432,0.004119729,2dmmq8,1.00E-06,1.00E-06
0.7432,0.004119729,2dmmql8,1.00E-06,1.00E-06
0.7432,0.004119729,2obut,1.00E-06,1.00E-06
0.7432,0.004119729,2ahbut,1.00E-06,1.00E-06
0.7432,0.004119729,s7p,1.00E-06,1.00E-06
0.7432,0.004119729,s17bp,1.00E-06,1.00E-06
0.7432,0.004119729,23dhmp,1.00E-06,1.00E-06
0.7432,0.004119729,3mop,1.00E-06,1.00E-06
0.7432,0.004119729,alac__S,1.00E-06,1.00E-06
0.7432,0.004119729,indole,1.00E-06,1.00E-06
0.7432,0.004119729,ser__L,1.00E-06,1.00E-06
0.7432,0.004119729,trp__L,1.00E-06,1.00E-06
0.7432,0.004119729,dhap,7.15E-06,7.15E-06
0.7432,0.004119729,glc__D,1.00E-06,1.00E-06
0.7432,0.004119729,chor,1.00E-06,1.00E-06
0.7432,0.004119729,gln__L,1.00E-06,1.00E-06
0.7432,0.004119729,anth,1.00E-06,1.00E-06
0.7432,0.004119729,fum,1.00E-06,1.00E-06
0.7432,0.004119729,succ,1.00E-06,1.00E-06
0.7432,0.004119729,pran,1.00E-06,1.00E-06
0.7432,0.004119729,pphn,1.00E-06,1.00E-06
0.7432,0.004119729,3psme,1.00E-06,1.00E-06
0.7432,0.004119729,2cpr5p,1.00E-06,1.00E-06
0.7432,0.004119729,3ig3p,1.00E-06,1.00E-06
0.7432,0.004119729,4mop,1.00E-06,1.00E-06
0.7432,0.004119729,leu__L,1.00E-06,1.00E-06
0.7432,0.004119729,dmpp,1.00E-06,1.00E-06
0.7432,0.004119729,ipdp,1.00E-06,1.00E-06
0.7432,0.004119729,grdp,1.00E-06,1.00E-06
0.7432,0.004119729,frdp,1.00E-06,1.00E-06
0.7432,0.004119729,hmbil,1.00E-06,1.00E-06
0.7432,0.004119729,uppg3,1.00E-06,1.00E-06
0.7432,0.004119729,ckdo,1.00E-06,1.00E-06
0.7432,0.004119729,lipidA,1.00E-06,1.00E-06
0.7432,0.004119729,kdolipid4,1.00E-06,1.00E-06
0.7432,0.004119729,udcpdp,1.00E-06,1.00E-06
0.7432,0.004119729,u23ga,1.00E-06,1.00E-06
0.7432,0.004119729,lipidX,1.00E-06,1.00E-06
0.7432,0.004119729,mthgxl,1.00E-06,1.00E-06
0.7432,0.004119729,lipidAds,1.00E-06,1.00E-06
0.7432,0.004119729,2mahmp,1.00E-06,1.00E-06
0.7432,0.004119729,4mpetz,1.00E-06,1.00E-06
0.7432,0.004119729,thmmp,1.00E-06,1.00E-06
0.7432,0.004119729,2ddg6p,1.00E-06,1.00E-06
0.7432,0.004119729,g3p,6.19E-06,6.19E-06
0.7432,0.004119729,dgtp,1.00E-06,1.00E-06
0.7432,0.004119729,dgmp,1.00E-06,1.00E-06
0.7432,0.004119729,uri,1.00E-06,1.00E-06
0.7432,0.004119729,6pgl,1.00E-06,1.00E-06
0.7432,0.004119729,6pgc,1.00E-06,1.00E-06
0.7432,0.004119729,dgsn,1.00E-06,1.00E-06
0.7432,0.004119729,pppi,1.00E-06,1.00E-06
0.7432,0.004119729,gsn,1.00E-06,1.00E-06
0.7432,0.004119729,3dhq,1.00E-06,1.00E-06
0.7432,0.004119729,3dhsk,1.00E-06,1.00E-06
0.7432,0.004119729,3c2hmp,6.38E-06,6.38E-06
0.7432,0.004119729,3c4mop,1.00E-06,1.00E-06
0.7432,0.004119729,gam6p,3.54E-06,3.54E-06
0.7432,0.004119729,trdrd,1.00E-06,1.00E-06
0.7432,0.004119729,dadp,1.00E-06,1.00E-06
0.7432,0.004119729,trdoc,1.00E-06,1.00E-06
0.7432,0.004119729,dcdp,1.00E-06,1.00E-06
0.7432,0.004119729,dudp,1.00E-06,1.00E-06
0.7432,0.004119729,acald,2.12E-06,2.12E-06
0.7432,0.004119729,dump,1.00E-06,1.00E-06
0.7432,0.004119729,mlthf,8.37E-06,8.37E-06
0.7432,0.004119729,dhf,1.00E-06,1.00E-06
0.7432,0.004119729,dtmp,1.00E-06,1.00E-06
0.7432,0.004119729,thymd,1.00E-06,1.00E-06
0.7432,0.004119729,4ppcys,1.00E-06,1.00E-06
0.7432,0.004119729,pan4p,1.00E-06,1.00E-06
0.7432,0.004119729,10fthf,1.10E-05,1.10E-05
0.7432,0.004119729,thf,1.00E-06,1.00E-06
0.7432,0.004119729,23dhmb,1.00E-06,1.00E-06
0.7432,0.004119729,3mob,5.84E-06,5.84E-06
0.7432,0.004119729,ins,1.00E-06,1.00E-06
0.7432,0.004119729,4abut,1.00E-06,1.00E-06
0.7432,0.004119729,sucsal,1.00E-06,1.00E-06
0.7432,0.004119729,fad,1.00E-06,1.00E-06
0.7432,0.004119729,pydxn,1.00E-06,1.00E-06
0.7432,0.004119729,pdx5p,1.00E-06,1.00E-06
0.7432,0.004119729,h2o2,1.00E-06,1.00E-06
0.7432,0.004119729,asp__L,2.65E-05,2.65E-05
0.7432,0.004119729,nmn,1.00E-06,1.00E-06
0.7432,0.004119729,thr__L,1.00E-06,1.00E-06
0.7432,0.004119729,2aobut,1.00E-06,1.00E-06
0.7432,0.004119729,man,1.00E-06,1.00E-06
0.7432,0.004119729,man6p,1.00E-06,1.00E-06
0.7432,0.004119729,4ahmmp,1.00E-06,1.00E-06
0.7432,0.004119729,4ampm,1.00E-06,1.00E-06
0.7432,0.004119729,hco3,1.00E-06,1.00E-06
0.7432,0.004119729,malcoa,1.00E-06,1.00E-06
0.7432,0.004119729,2h3oppan,1.00E-06,1.00E-06
0.7432,0.004119729,2shchc,1.00E-06,1.00E-06
0.7432,0.004119729,sucbz,1.00E-06,1.00E-06
0.7432,0.004119729,ichor,1.00E-06,1.00E-06
0.7432,0.004119729,23ddhb,1.00E-06,1.00E-06
0.7432,0.004119729,rbl__L,1.00E-06,1.00E-06
0.7432,0.004119729,ru5p__L,1.00E-06,1.00E-06
0.7432,0.004119729,tartr__L,1.00E-06,1.00E-06
0.7432,0.004119729,5dh4dglc,1.00E-06,1.00E-06
0.7432,0.004119729,pheme,1.00E-06,1.00E-06
0.7432,0.004119729,hemeO,1.00E-06,1.00E-06
0.7432,0.004119729,amet,1.00E-06,1.00E-06
0.7432,0.004119729,ametam,1.00E-06,1.00E-06
0.7432,0.004119729,agm,1.00E-06,1.00E-06
0.7432,0.004119729,urea,1.00E-06,1.00E-06
0.7432,0.004119729,damp,1.00E-06,1.00E-06
0.7432,0.004119729,dad_2,1.00E-06,1.00E-06
0.7432,0.004119729,gthrd,1.00E-06,1.00E-06
0.7432,0.004119729,lgt__S,1.00E-06,1.00E-06
0.7432,0.004119729,pydc,1.00E-06,1.00E-06
0.7432,0.004119729,arg__L,1.00E-06,1.00E-06
0.7432,0.004119729,citr__L,1.00E-06,1.00E-06
0.7432,0.004119729,argsuc,1.00E-06,1.00E-06
0.7432,0.004119729,5mta,1.00E-06,1.00E-06
0.7432,0.004119729,spmd,1.00E-06,1.00E-06
0.7432,0.004119729,dxyl5p,1.00E-06,1.00E-06
0.7432,0.004119729,mana,1.00E-06,1.00E-06
0.7432,0.004119729,2ddglcn,1.00E-06,1.00E-06
0.7432,0.004119729,4c2me,1.00E-06,1.00E-06
0.7432,0.004119729,2p4c2me,1.00E-06,1.00E-06
0.7432,0.004119729,altrn,1.00E-06,1.00E-06
0.7432,0.004119729,icit,1.00E-06,1.00E-06
0.7432,0.004119729,acgam1p,1.00E-06,1.00E-06
0.7432,0.004119729,utp,1.00E-06,1.00E-06
0.7432,0.004119729,uacgam,1.00E-06,1.00E-06
0.7432,0.004119729,uaccg,1.00E-06,1.00E-06
0.7432,0.004119729,gly,7.15E-06,7.15E-06
0.7432,0.004119729,csn,1.00E-06,1.00E-06
0.7432,0.004119729,quln,1.00E-06,1.00E-06
0.7432,0.004119729,nicrnt,1.00E-06,1.00E-06
0.7432,0.004119729,hcys__L,1.00E-06,1.00E-06
0.7432,0.004119729,ahcys,1.00E-06,1.00E-06
0.7432,0.004119729,met__L,1.00E-06,1.00E-06
0.7432,0.004119729,2omhmbl,1.00E-06,1.00E-06
0.7432,0.004119729,lcts,1.00E-06,1.00E-06
0.7432,0.004119729,gal,1.00E-06,1.00E-06
0.7432,0.004119729,tre6p,1.00E-06,1.00E-06
0.7432,0.004119729,g6p,1.00E-06,1.00E-06
0.7432,0.004119729,cinnm,1.00E-06,1.00E-06
0.7432,0.004119729,cenchddd,1.00E-06,1.00E-06
0.7432,0.004119729,cechddd,1.00E-06,1.00E-06
0.7432,0.004119729,dhpppn,1.00E-06,1.00E-06
0.7432,0.004119729,dhcinnm,1.00E-06,1.00E-06
0.7432,0.004119729,gdpofuc,1.00E-06,1.00E-06
0.7432,0.004119729,gdpfuc,1.00E-06,1.00E-06
0.7432,0.004119729,dhpmp,1.00E-06,1.00E-06
0.7432,0.004119729,dhnpt,1.00E-06,1.00E-06
0.7432,0.004119729,6hmhpt,1.00E-06,1.00E-06
0.7432,0.004119729,6hmhptpp,1.00E-06,1.00E-06
0.7432,0.004119729,dpcoa,1.00E-06,1.00E-06
0.7432,0.004119729,fru,1.00E-06,1.00E-06
0.7432,0.004119729,2me4p,1.00E-06,1.00E-06
0.7432,0.004119729,25drapp,1.00E-06,1.00E-06
0.7432,0.004119729,urate,1.00E-06,1.00E-06
0.7432,0.004119729,alltn,1.00E-06,1.00E-06
0.7432,0.004119729,so4,1.00E-06,1.00E-06
0.7432,0.004119729,aps,1.00E-06,1.00E-06
0.7432,0.004119729,3ophb,1.00E-06,1.00E-06
0.7432,0.004119729,2oph,1.00E-06,1.00E-06
0.7432,0.004119729,2ohph,1.00E-06,1.00E-06
0.7432,0.004119729,2omph,1.00E-06,1.00E-06
0.7432,0.004119729,tag6p__D,1.00E-06,1.00E-06
0.7432,0.004119729,tagdp__D,1.00E-06,1.00E-06
0.7432,0.004119729,acac,1.00E-06,1.00E-06
0.7432,0.004119729,aacoa,1.00E-06,1.00E-06
0.7432,0.004119729,sl26da,1.00E-06,1.00E-06
0.7432,0.004119729,26dap_LL,1.00E-06,1.00E-06
0.7432,0.004119729,dmso,1.00E-06,1.00E-06
0.7432,0.004119729,dms,1.00E-06,1.00E-06
0.7432,0.004119729,2pglyc,1.00E-06,1.00E-06
0.7432,0.004119729,25dkglcn,1.00E-06,1.00E-06
0.7432,0.004119729,5dglcn,1.00E-06,1.00E-06
0.7432,0.004119729,dttp,1.00E-06,1.00E-06
0.7432,0.004119729,dtdpglu,1.00E-06,1.00E-06
0.7432,0.004119729,dtdp4d6dg,1.00E-06,1.00E-06
0.7432,0.004119729,4adcho,1.00E-06,1.00E-06
0.7432,0.004119729,4abz,1.00E-06,1.00E-06
0.7432,0.004119729,dha,1.00E-06,1.00E-06
0.7432,0.004119729,udpgal,1.00E-06,1.00E-06
0.7432,0.004119729,udpgalfur,1.00E-06,1.00E-06
0.7432,0.004119729,dtdp4d6dm,1.00E-06,1.00E-06
0.7432,0.004119729,dtdprmn,1.00E-06,1.00E-06
0.7432,0.004119729,5prdmbz,1.00E-06,1.00E-06
0.7432,0.004119729,rdmbzi,1.00E-06,1.00E-06
0.7432,0.004119729,duri,1.00E-06,1.00E-06
0.7432,0.004119729,alltt,1.00E-06,1.00E-06
0.7432,0.004119729,uamr,1.00E-06,1.00E-06
0.7432,0.004119729,ura,1.00E-06,1.00E-06
0.7432,0.004119729,ctp,1.00E-06,1.00E-06
0.7432,0.004119729,adn,1.00E-06,1.00E-06
0.7432,0.004119729,udcpp,1.00E-06,1.00E-06
0.7432,0.004119729,ugmda,1.00E-06,1.00E-06
0.7432,0.004119729,uagmda,1.00E-06,1.00E-06
0.7432,0.004119729,uaagmda,1.00E-06,1.00E-06
0.7432,0.004119729,aact,1.00E-06,1.00E-06
0.7432,0.004119729,ade,1.00E-06,1.00E-06
0.7432,0.004119729,gmhep17bp,1.00E-06,1.00E-06
0.7432,0.004119729,gmhep1p,1.00E-06,1.00E-06
0.7432,0.004119729,gmhep7p,1.00E-06,1.00E-06
0.7432,0.004119729,adphep_DD,1.00E-06,1.00E-06
0.7432,0.004119729,adphep_LD,1.00E-06,1.00E-06
0.7432,0.004119729,xtsn,1.00E-06,1.00E-06
0.7432,0.004119729,idon__L,1.00E-06,1.00E-06
0.7432,0.004119729,fadh2,1.00E-06,1.00E-06
0.7432,0.004119729,gdptp,1.00E-06,1.00E-06
0.7432,0.004119729,adprib,1.00E-06,1.00E-06
0.7432,0.004119729,ncam,1.00E-06,1.00E-06
0.7432,0.004119729,hpyr,1.00E-06,1.00E-06
0.7432,0.004119729,glyc__R,1.00E-06,1.00E-06
0.7432,0.004119729,acorn,1.00E-06,1.00E-06
0.7432,0.004119729,orn,1.00E-06,1.00E-06
0.7432,0.004119729,din,1.00E-06,1.00E-06
0.7432,0.004119729,4hbz,1.00E-06,1.00E-06
0.7432,0.004119729,octdp,1.00E-06,1.00E-06
0.7432,0.004119729,pnto__R,1.00E-06,1.00E-06
0.7432,0.004119729,4ppan,1.00E-06,1.00E-06
0.7432,0.004119729,dcamp,1.00E-06,1.00E-06
0.7432,0.004119729,acgam6p,1.00E-06,1.00E-06
0.7432,0.004119729,asn__L,1.00E-06,1.00E-06
0.7432,0.004119729,4mhetz,1.00E-06,1.00E-06
0.7432,0.004119729,cbp,1.00E-06,1.00E-06
0.7432,0.004119729,cbasp,1.88E-05,1.88E-05
0.7432,0.004119729,ara5p,1.00E-06,1.00E-06
0.7432,0.004119729,kdo8p,1.00E-06,1.00E-06
0.7432,0.004119729,kdo,1.00E-06,1.00E-06
0.7432,0.004119729,h2mb4p,1.00E-06,1.00E-06
0.7432,0.004119729,succoa,0.000154092,0.000154092
0.7432,0.004119729,sucarg,1.00E-06,1.00E-06
0.7432,0.004119729,sucglu,1.00E-06,1.00E-06
0.7432,0.004119729,cynt,1.00E-06,1.00E-06
0.7432,0.004119729,23dhdp,1.00E-06,1.00E-06
0.7432,0.004119729,thdp,0.000264216,0.000264216
0.7432,0.004119729,hom__L,1.00E-06,1.00E-06
0.7432,0.004119729,phom,1.00E-06,1.00E-06
0.7432,0.004119729,gtspmd,1.00E-06,1.00E-06
0.7432,0.004119729,gua,1.00E-06,1.00E-06
0.7432,0.004119729,suchms,1.00E-06,1.00E-06
0.7432,0.004119729,phpyr,4.47E-06,4.47E-06
0.7432,0.004119729,tmao,1.00E-06,1.00E-06
0.7432,0.004119729,tma,1.00E-06,1.00E-06
0.7432,0.004119729,e4p,1.00E-06,1.00E-06
0.7432,0.004119729,2dda7p,1.00E-06,1.00E-06
0.7432,0.004119729,nac,1.00E-06,1.00E-06
0.7432,0.004119729,1pyr5c,1.00E-06,1.00E-06
0.7432,0.004119729,f1p,1.00E-06,1.00E-06
0.7432,0.004119729,N1aspmd,1.00E-06,1.00E-06
0.7432,0.004119729,rhcys,1.00E-06,1.00E-06
0.7432,0.004119729,dhptd,1.00E-06,1.00E-06
0.7432,0.004119729,3dhgulnp,1.00E-06,1.00E-06
0.7432,0.004119729,xu5p__L,1.00E-06,1.00E-06
0.7432,0.004119729,n8aspmd,1.00E-06,1.00E-06
0.7432,0.004119729,dtdp4addg,1.00E-06,1.00E-06
0.7432,0.004119729,dtdp4aaddg,1.00E-06,1.00E-06
0.7432,0.004119729,23doguln,1.00E-06,1.00E-06
0.7432,0.004119729,3dhguln,1.00E-06,1.00E-06
0.7432,0.004119729,tre,1.00E-06,1.00E-06
0.7432,0.004119729,betald,1.00E-06,1.00E-06
0.7432,0.004119729,glyb,1.00E-06,1.00E-06
0.7432,0.004119729,maltpt,1.00E-06,1.00E-06
0.7432,0.004119729,maltttr,1.00E-06,1.00E-06
0.7432,0.004119729,fmnh2,1.00E-06,1.00E-06
0.7432,0.004119729,melib,1.00E-06,1.00E-06
0.7432,0.004119729,fcl__L,1.00E-06,1.00E-06
0.7432,0.004119729,fc1p,1.00E-06,1.00E-06
0.7432,0.004119729,udpg,1.00E-06,1.00E-06
0.7432,0.004119729,26dap__M,1.00E-06,1.00E-06
0.7432,0.004119729,uamag,1.00E-06,1.00E-06
0.7432,0.004119729,ugmd,1.00E-06,1.00E-06
0.7432,0.004119729,uama,1.00E-06,1.00E-06
0.7432,0.004119729,glu__D,1.00E-06,1.00E-06
0.7432,0.004119729,urdglyc,1.00E-06,1.00E-06
0.7432,0.004119729,dctp,1.00E-06,1.00E-06
0.7432,0.004119729,dcmp,1.00E-06,1.00E-06
0.7432,0.004119729,op4en,1.00E-06,1.00E-06
0.7432,0.004119729,4h2opntn,1.00E-06,1.00E-06
0.7432,0.004119729,pro__L,1.00E-06,1.00E-06
0.7432,0.004119729,3hpppn,1.00E-06,1.00E-06
0.7432,0.004119729,gdpmann,1.00E-06,1.00E-06
0.7432,0.004119729,gdpddman,1.00E-06,1.00E-06
0.7432,0.004119729,ala_B,1.00E-06,1.00E-06
0.7432,0.004119729,alaala,1.00E-06,1.00E-06
0.7432,0.004119729,dcyt,1.00E-06,1.00E-06
0.7432,0.004119729,dann,1.00E-06,1.00E-06
0.7432,0.004119729,dtbt,1.00E-06,1.00E-06
0.7432,0.004119729,dutp,1.00E-06,1.00E-06
0.7432,0.004119729,u3aga,1.00E-06,1.00E-06
0.7432,0.004119729,u3hga,1.00E-06,1.00E-06
0.7432,0.004119729,acmana,1.00E-06,1.00E-06
0.7432,0.004119729,acmanap,1.00E-06,1.00E-06
0.7432,0.004119729,histd,1.00E-06,1.00E-06
0.7432,0.004119729,his__L,1.00E-06,1.00E-06
0.7432,0.004119729,aspsa,1.00E-06,1.00E-06
0.7432,0.004119729,gam1p,1.00E-06,1.00E-06
0.7432,0.004119729,gar,1.00E-06,1.00E-06
0.7432,0.004119729,fgam,1.00E-06,1.00E-06
0.7432,0.004119729,eig3p,1.00E-06,1.00E-06
0.7432,0.004119729,imacp,1.00E-06,1.00E-06
0.7432,0.004119729,glucys,1.00E-06,1.00E-06
0.7432,0.004119729,prbatp,1.00E-06,1.00E-06
0.7432,0.004119729,prbamp,1.00E-06,1.00E-06
0.7432,0.004119729,pram,1.00E-06,1.00E-06
0.7432,0.004119729,acser,1.00E-06,1.00E-06
0.7432,0.004119729,dnad,1.00E-06,1.00E-06
0.7432,0.004119729,pap,1.00E-06,1.00E-06
0.7432,0.004119729,paps,1.00E-06,1.00E-06
0.7432,0.004119729,so3,1.00E-06,1.00E-06
0.7432,0.004119729,lys__L,1.00E-06,1.00E-06
0.7432,0.004119729,no2,1.00E-06,1.00E-06
0.7432,0.004119729,g3pc,1.00E-06,1.00E-06
0.7432,0.004119729,chol,1.00E-06,1.00E-06
0.7432,0.004119729,g3pe,1.00E-06,1.00E-06
0.7432,0.004119729,etha,1.00E-06,1.00E-06
0.7432,0.004119729,34hpp,1.00E-06,1.00E-06
0.7432,0.004119729,ascb6p,1.00E-06,1.00E-06
0.7432,0.004119729,adocbip,1.00E-06,1.00E-06
0.7432,0.004119729,agdpcbi,1.00E-06,1.00E-06
0.7432,0.004119729,prfp,1.00E-06,1.00E-06
0.7432,0.004119729,adocbl,1.00E-06,1.00E-06
0.7432,0.004119729,adocbi,1.00E-06,1.00E-06
0.7432,0.004119729,thmpp,1.00E-06,1.00E-06
0.7432,0.004119729,hkndd,1.00E-06,1.00E-06
0.7432,0.004119729,dxyl,1.00E-06,1.00E-06
0.7432,0.004119729,sucorn,1.00E-06,1.00E-06
0.7432,0.004119729,sucgsa,1.00E-06,1.00E-06
0.7432,0.004119729,hkntd,1.00E-06,1.00E-06
0.7432,0.004119729,2pg,1.00E-06,1.00E-06
0.7432,0.004119729,ppcoa,1.00E-06,1.00E-06
0.7432,0.004119729,ppap,1.00E-06,1.00E-06
0.7432,0.004119729,g3pi,1.00E-06,1.00E-06
0.7432,0.004119729,inost,1.00E-06,1.00E-06
0.7432,0.004119729,phthr,1.00E-06,1.00E-06
0.7432,0.004119729,5aop,1.00E-06,1.00E-06
0.7432,0.004119729,ppbng,1.00E-06,1.00E-06
0.7432,0.004119729,23dhba,1.00E-06,1.00E-06
0.7432,0.004119729,seramp,1.00E-06,1.00E-06
0.7432,0.004119729,enter,1.00E-06,1.00E-06
0.7432,0.004119729,man6pglyc,1.00E-06,1.00E-06
0.7432,0.004119729,oxur,1.00E-06,1.00E-06
0.7432,0.004119729,fpram,1.00E-06,1.00E-06
0.7432,0.004119729,acmum6p,1.00E-06,1.00E-06
0.7432,0.004119729,lac__D,1.00E-06,1.00E-06
0.7432,0.004119729,man1p,1.00E-06,1.00E-06
0.7432,0.004119729,3php,1.00E-06,1.00E-06
0.7432,0.004119729,pser__L,1.00E-06,1.00E-06
0.7432,0.004119729,ap4a,1.00E-06,1.00E-06
0.7432,0.004119729,ap5a,1.00E-06,1.00E-06
0.7432,0.004119729,camp,1.00E-06,1.00E-06
0.7432,0.004119729,air,1.00E-06,1.00E-06
0.7432,0.004119729,5caiz,1.00E-06,1.00E-06
0.7432,0.004119729,mi1p__D,1.00E-06,1.00E-06
0.7432,0.004119729,2mcit,1.00E-06,1.00E-06
0.7432,0.004119729,taur,1.00E-06,1.00E-06
0.7432,0.004119729,aacald,1.00E-06,1.00E-06
0.7432,0.004119729,kdo2lipid4,1.00E-06,1.00E-06
0.7432,0.004119729,3c3hmp,3.32E-05,3.32E-05
0.7432,0.004119729,2dhp,1.00E-06,1.00E-06
0.7432,0.004119729,malttr,1.00E-06,1.00E-06
0.7432,0.004119729,malt,1.00E-06,1.00E-06
0.7432,0.004119729,malthc,1.00E-06,1.00E-06
0.7432,0.004119729,o2s,1.00E-06,1.00E-06
0.7432,0.004119729,acnam,1.00E-06,1.00E-06
0.7432,0.004119729,thm,1.00E-06,1.00E-06
0.7432,0.004119729,udpglcur,1.00E-06,1.00E-06
0.7432,0.004119729,glcr,1.00E-06,1.00E-06
0.7432,0.004119729,pppn,1.00E-06,1.00E-06
0.7432,0.004119729,uacmam,1.00E-06,1.00E-06
0.7432,0.004119729,uacmamu,1.00E-06,1.00E-06
0.7432,0.004119729,lald__L,1.00E-06,1.00E-06
0.7432,0.004119729,lac__L,1.00E-06,1.00E-06
0.7432,0.004119729,btnso,1.00E-06,1.00E-06
0.7432,0.004119729,btn,1.00E-06,1.00E-06
0.7432,0.004119729,cyst__L,1.00E-06,1.00E-06
0.7432,0.004119729,unaga,1.00E-06,1.00E-06
0.7432,0.004119729,unagamu,1.00E-06,1.00E-06
0.7432,0.004119729,2dh3dgal,1.00E-06,1.00E-06
0.7432,0.004119729,2dh3dgal6p,1.00E-06,1.00E-06
0.7432,0.004119729,arbt6p,1.00E-06,1.00E-06
0.7432,0.004119729,hqn,1.00E-06,1.00E-06
0.7432,0.004119729,3hcinnm,1.00E-06,1.00E-06
0.7432,0.004119729,pac,1.00E-06,1.00E-06
