max_growth,k_val,rxns,Z
0.9008278,0.016287690687355187,HEX1,1.0
0.9008278,0.016287690687355187,GND,0
0.9008278,0.016287690687355187,TAUDO,0
0.9008278,0.016287690687355187,NTP3,0
0.9008278,0.016287690687355187,MOAT2,1.0
0.9008278,0.016287690687355187,ME2,0
0.9008278,0.016287690687355187,CBPS,1.0
0.9008278,0.016287690687355187,GLU5K,1.0
0.9008278,0.016287690687355187,IPPS,1.0
0.9008278,0.016287690687355187,NADH5,0
0.9008278,0.016287690687355187,MOHMT,1.0
0.9008278,0.016287690687355187,MLTG2,0
0.9008278,0.016287690687355187,MLTG1,0
0.9008278,0.016287690687355187,AMALT3,0
0.9008278,0.016287690687355187,SPODM,1.0
0.9008278,0.016287690687355187,AHCYSNS,1.0
0.9008278,0.016287690687355187,ACNML,0
0.9008278,0.016287690687355187,TMK,0.0
0.9008278,0.016287690687355187,NTPP4,1.0
0.9008278,0.016287690687355187,GMPS,1.0
0.9008278,0.016287690687355187,CAT,1.0
0.9008278,0.016287690687355187,FTHFLi,0
0.9008278,0.016287690687355187,UDPGD,0.0
0.9008278,0.016287690687355187,GLCRD,0
0.9008278,0.016287690687355187,PPPNDO,0
0.9008278,0.016287690687355187,CHRPL,1.0
0.9008278,0.016287690687355187,TDPAGTA,0
0.9008278,0.016287690687355187,UACMAMO,0
0.9008278,0.016287690687355187,PMPK,1.0
0.9008278,0.016287690687355187,LCADi,1.0
0.9008278,0.016287690687355187,PSP_L,1.0
0.9008278,0.016287690687355187,GLUDC,1.0
0.9008278,0.016287690687355187,BSORy,0
0.9008278,0.016287690687355187,DMSOR2,0
0.9008278,0.016287690687355187,ADSK,1.0
0.9008278,0.016287690687355187,CYSTL,1.0
0.9008278,0.016287690687355187,ACMAMUT,0
0.9008278,0.016287690687355187,SHSL1,1.0
0.9008278,0.016287690687355187,SSALy,0
0.9008278,0.016287690687355187,DDGALK,0
0.9008278,0.016287690687355187,AB6PGH,0
0.9008278,0.016287690687355187,AMALT1,0
0.9008278,0.016287690687355187,3HCINNMH,0
